Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
3126;Magdeburg;MX_FX;08.01.1982;08.01.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;10.01.1982;24.01.1982;15;;eor;                                                                                                                                                     
3126;Magdeburg;MX_FX;01.02.1982;02.02.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;05.02.1982;06.02.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.02.1982;14.02.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.02.1982;26.02.1982;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.03.1982;22.03.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.04.1982;04.04.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;15.04.1982;15.04.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.05.1982;14.05.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;16.06.1982;16.06.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.07.1982;23.07.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.08.1982;06.08.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;09.09.1982;09.09.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.09.1982;17.09.1982;4;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;19.09.1982;19.09.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.09.1982;23.09.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.09.1982;28.09.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;02.10.1982;02.10.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;26.10.1982;26.10.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;30.10.1982;31.10.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.11.1982;04.11.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;15.11.1982;15.11.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;02.12.1982;03.12.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;13.12.1982;14.12.1982;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.12.1982;23.12.1982;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.01.1983;01.01.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.01.1983;25.01.1983;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.02.1983;10.02.1983;5;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.02.1983;15.02.1983;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;17.02.1983;17.02.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.02.1983;23.02.1983;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.02.1983;27.02.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.03.1983;04.03.1983;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.08.1983;18.08.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.08.1983;23.08.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.09.1983;23.09.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.11.1983;07.11.1983;4;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;09.11.1983;10.11.1983;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.12.1983;04.12.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;13.12.1983;13.12.1983;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.02.1984;01.03.1984;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.04.1984;04.04.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.04.1984;21.04.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.05.1984;06.05.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.06.1984;20.06.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.08.1984;21.08.1984;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.09.1984;29.09.1984;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;10.10.1984;10.10.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;31.10.1984;01.11.1984;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;08.11.1984;08.11.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.11.1984;20.11.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.12.1984;05.12.1984;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;08.12.1984;08.12.1984;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;10.01.1985;10.01.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.01.1985;19.01.1985;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.02.1985;27.02.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.03.1985;06.03.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.03.1985;13.03.1985;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.06.1985;24.06.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.07.1985;03.07.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;13.07.1985;13.07.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;09.08.1985;09.08.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;29.08.1985;29.08.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.09.1985;12.09.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.10.1985;01.10.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.10.1985;06.10.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.10.1985;21.10.1985;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.10.1985;27.10.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;29.10.1985;29.10.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.11.1985;15.11.1985;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.11.1985;22.11.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.11.1985;24.11.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;31.12.1985;31.12.1985;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;09.01.1986;09.01.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.02.1986;12.02.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.02.1986;23.02.1986;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;26.02.1986;27.02.1986;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;10.03.1986;10.03.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.03.1986;14.03.1986;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.04.1986;12.04.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;16.07.1986;16.07.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;13.08.1986;14.08.1986;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.09.1986;25.09.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.09.1986;28.09.1986;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;15.10.1986;15.10.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.11.1986;01.12.1986;4;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;10.12.1986;10.12.1986;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;17.01.1987;17.01.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.01.1987;21.01.1987;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;31.01.1987;01.02.1987;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.02.1987;04.02.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.02.1987;12.02.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.02.1987;18.02.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.02.1987;24.02.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;05.03.1987;05.03.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;31.03.1987;31.03.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;24.04.1987;24.04.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.06.1987;20.06.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.08.1987;20.08.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.09.1987;04.09.1987;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.10.1987;18.10.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.10.1987;25.10.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.11.1987;01.11.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.11.1987;04.11.1987;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;09.11.1987;09.11.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;30.11.1987;30.11.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.12.1987;06.12.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;08.12.1987;09.12.1987;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.12.1987;12.12.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.12.1987;14.12.1987;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;16.01.1988;16.01.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.06.1988;28.06.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.09.1988;21.09.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;08.10.1988;08.10.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;17.10.1988;17.10.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.10.1988;22.10.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;11.11.1988;12.11.1988;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.11.1988;21.11.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.12.1988;01.12.1988;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;20.01.1989;20.01.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;26.01.1989;27.01.1989;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;11.03.1989;11.03.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;04.04.1989;04.04.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.04.1989;18.04.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;28.04.1989;28.04.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;11.05.1989;11.05.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;17.05.1989;17.05.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.08.1989;01.08.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;07.09.1989;07.09.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.10.1989;12.10.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;19.10.1989;19.10.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.11.1989;01.11.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.11.1989;12.11.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;19.11.1989;19.11.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.11.1989;21.11.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.11.1989;27.11.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;29.11.1989;02.12.1989;4;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;11.12.1989;11.12.1989;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;18.01.1990;18.01.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;26.01.1990;26.01.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;14.02.1990;14.02.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.03.1990;03.03.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;16.03.1990;16.03.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;23.05.1990;23.05.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;30.05.1990;30.05.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.06.1990;12.06.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.06.1990;25.06.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;27.06.1990;28.06.1990;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.07.1990;01.07.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;06.08.1990;06.08.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.08.1990;21.08.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.10.1990;01.10.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.10.1990;22.10.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.10.1990;25.10.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;02.11.1990;02.11.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;11.11.1990;11.11.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;30.11.1990;30.11.1990;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;21.12.1990;22.12.1990;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;01.09.2000;04.09.2000;4;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;30.01.2001;31.01.2001;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.10.2003;22.10.2003;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.12.2003;27.12.2003;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;25.03.2005;25.03.2005;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;03.10.2011;04.10.2011;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;22.06.2017;22.06.2017;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;08.03.2019;08.03.2019;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.03.2019;13.03.2019;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;12.02.2021;16.02.2021;5;;eor;                                                                                                                                                      
3126;Magdeburg;MX_FX;26.10.2021;28.10.2021;3;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;01.05.1891;01.05.1891;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;10.06.1891;11.06.1891;2;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;25.06.1892;25.06.1892;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;19.07.1899;19.07.1899;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;23.05.1902;23.05.1902;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;20.02.1905;20.02.1905;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;23.02.1905;23.02.1905;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;27.02.1905;27.02.1905;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;01.03.1905;01.03.1905;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;13.02.1906;13.02.1906;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;15.02.1913;15.02.1913;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;19.11.1921;19.11.1921;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;09.05.1926;09.05.1926;1;;eor;                                                                                                                                                      
3126;Magdeburg;MX_RS;31.01.1945;31.12.1946;700;Kriegsjahre;eor;                                                                                                                                         
3126;Magdeburg;MX_RS;22.06.2017;22.06.2017;1;;eor;                                                                                                                                                      
3126;Magdeburg;MO_TN;01.01.1933;28.02.1933;2;;eor;                                                                                                                                                      
3126;Magdeburg;MO_TN;01.04.1940;30.04.1940;1;Kriegsjahre;eor;                                                                                                                                           
3126;Magdeburg;MO_TN;01.02.1945;31.12.1946;23;Kriegsjahre;eor;                                                                                                                                          
3126;Magdeburg;MO_N;01.02.1894;28.02.1894;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.11.1894;30.11.1894;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.04.1895;30.04.1895;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.1895;31.12.1895;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.02.1896;29.02.1896;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.08.1896;31.08.1896;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.01.1933;28.02.1933;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.03.1938;31.03.1938;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.09.1938;30.09.1938;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.07.1939;31.07.1939;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.01.1941;31.01.1941;1;Kriegsjahre;eor;                                                                                                                                            
3126;Magdeburg;MO_N;01.11.1942;30.11.1942;1;Kriegsjahre;eor;                                                                                                                                            
3126;Magdeburg;MO_N;01.06.1944;30.06.1944;1;Kriegsjahre;eor;                                                                                                                                            
3126;Magdeburg;MO_N;01.10.1944;31.12.1946;27;Kriegsjahre;eor;                                                                                                                                           
3126;Magdeburg;MO_N;01.02.1967;28.02.1967;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.02.1968;31.03.1968;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.07.1968;31.07.1968;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.1968;31.12.1968;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.03.1969;30.04.1969;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.07.1969;31.07.1969;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.09.1969;30.09.1969;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.01.1971;31.01.1971;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.04.1971;31.05.1971;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.07.1971;31.08.1971;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.01.1972;31.01.1972;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.03.1972;31.03.1972;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.10.1972;31.10.1972;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.1972;31.12.1972;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.2012;31.12.2012;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.2013;31.12.2013;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.03.2014;31.03.2014;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.06.2017;31.08.2017;3;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.10.2017;31.10.2017;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.04.2018;31.05.2018;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.07.2018;30.09.2018;3;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.12.2019;31.01.2020;2;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.09.2020;30.09.2020;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.02.2021;28.02.2021;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.08.2021;31.10.2021;3;;eor;                                                                                                                                                       
3126;Magdeburg;MO_N;01.03.2022;31.03.2022;1;;eor;                                                                                                                                                       
3126;Magdeburg;MO_SD_S;01.03.1941;31.03.1941;1;Kriegsjahre;eor;                                                                                                                                         
3126;Magdeburg;MO_SD_S;01.02.1945;31.03.1951;74;;eor;                                                                                                                                                   
generiert: 02.06.2025 --  Deutscher Wetterdienst  --                                                                                                                                                    
