Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
3126;Magdeburg;FX;04.12.1983;04.12.1983;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;13.12.1983;13.12.1983;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.02.1984;01.03.1984;3;;eor;                                                                                                                                                         
3126;Magdeburg;FX;04.04.1984;04.04.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.04.1984;21.04.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.05.1984;06.05.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.06.1984;20.06.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.08.1984;21.08.1984;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.09.1984;29.09.1984;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;10.10.1984;10.10.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.10.1984;01.11.1984;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;08.11.1984;08.11.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.11.1984;20.11.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.12.1984;05.12.1984;3;;eor;                                                                                                                                                         
3126;Magdeburg;FX;08.12.1984;08.12.1984;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;10.01.1985;10.01.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.01.1985;19.01.1985;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.02.1985;27.02.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.03.1985;06.03.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.03.1985;13.03.1985;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;24.06.1985;24.06.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.07.1985;03.07.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;13.07.1985;13.07.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;09.08.1985;09.08.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;29.08.1985;29.08.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.09.1985;12.09.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.10.1985;01.10.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.10.1985;06.10.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.10.1985;21.10.1985;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.10.1985;27.10.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;29.10.1985;29.10.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;14.11.1985;15.11.1985;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.11.1985;22.11.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;24.11.1985;24.11.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.12.1985;31.12.1985;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;09.01.1986;09.01.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.02.1986;12.02.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.02.1986;23.02.1986;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;26.02.1986;27.02.1986;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;10.03.1986;10.03.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.03.1986;14.03.1986;3;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.04.1986;12.04.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;16.07.1986;16.07.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;13.08.1986;14.08.1986;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.09.1986;25.09.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.09.1986;28.09.1986;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;15.10.1986;15.10.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.11.1986;01.12.1986;4;;eor;                                                                                                                                                         
3126;Magdeburg;FX;10.12.1986;10.12.1986;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;17.01.1987;17.01.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.01.1987;21.01.1987;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.01.1987;01.02.1987;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;04.02.1987;04.02.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.02.1987;12.02.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.02.1987;18.02.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;24.02.1987;24.02.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;05.03.1987;05.03.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.03.1987;31.03.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;24.04.1987;24.04.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.06.1987;20.06.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.08.1987;20.08.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.09.1987;04.09.1987;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.10.1987;18.10.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.10.1987;25.10.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.11.1987;01.11.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.11.1987;04.11.1987;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;09.11.1987;09.11.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;30.11.1987;30.11.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.12.1987;06.12.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;08.12.1987;09.12.1987;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.12.1987;12.12.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;14.12.1987;14.12.1987;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;16.01.1988;16.01.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.06.1988;28.06.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.09.1988;21.09.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;08.10.1988;08.10.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;17.10.1988;17.10.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.10.1988;22.10.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;11.11.1988;12.11.1988;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.11.1988;21.11.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.12.1988;01.12.1988;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;20.01.1989;20.01.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;26.01.1989;27.01.1989;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;11.03.1989;11.03.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;04.04.1989;04.04.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.04.1989;18.04.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.04.1989;28.04.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;11.05.1989;11.05.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;17.05.1989;17.05.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.08.1989;01.08.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;07.09.1989;07.09.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.10.1989;12.10.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;19.10.1989;19.10.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.11.1989;01.11.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.11.1989;12.11.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;19.11.1989;19.11.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.11.1989;21.11.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.11.1989;27.11.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;29.11.1989;02.12.1989;4;;eor;                                                                                                                                                         
3126;Magdeburg;FX;11.12.1989;11.12.1989;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.01.1990;18.01.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;26.01.1990;26.01.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;14.02.1990;14.02.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.03.1990;03.03.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;16.03.1990;16.03.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;23.05.1990;23.05.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;30.05.1990;30.05.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.06.1990;12.06.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.06.1990;25.06.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.06.1990;28.06.1990;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.07.1990;01.07.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.08.1990;06.08.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.08.1990;21.08.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.10.1990;01.10.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.10.1990;22.10.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.10.1990;25.10.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;02.11.1990;02.11.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;11.11.1990;11.11.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;30.11.1990;30.11.1990;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;21.12.1990;22.12.1990;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.10.1992;31.10.1992;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.09.2000;04.09.2000;4;;eor;                                                                                                                                                         
3126;Magdeburg;FX;30.01.2001;31.01.2001;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;23.01.2002;01.02.2002;10;;eor;                                                                                                                                                        
3126;Magdeburg;FX;10.02.2002;11.02.2002;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.10.2003;22.10.2003;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.12.2003;25.12.2003;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;27.12.2003;27.12.2003;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;01.01.2005;01.01.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.01.2005;06.01.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.01.2005;12.01.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.03.2005;25.03.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;18.10.2005;19.10.2005;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.10.2005;22.10.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;25.10.2005;26.10.2005;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;28.10.2005;28.10.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;31.10.2005;03.11.2005;4;;eor;                                                                                                                                                         
3126;Magdeburg;FX;06.11.2005;06.11.2005;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;03.10.2011;04.10.2011;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;22.06.2017;22.06.2017;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;08.03.2019;08.03.2019;1;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.03.2019;13.03.2019;2;;eor;                                                                                                                                                         
3126;Magdeburg;FX;12.02.2021;16.02.2021;5;;eor;                                                                                                                                                         
3126;Magdeburg;FX;26.10.2021;28.10.2021;3;;eor;                                                                                                                                                         
3126;Magdeburg;UPM;01.10.1881;31.10.1881;31;;eor;                                                                                                                                                       
3126;Magdeburg;UPM;12.06.1916;12.06.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;15.06.1916;15.06.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;18.06.1916;18.06.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;27.06.1916;27.06.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;02.07.1916;02.07.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;16.07.1916;16.07.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;18.07.1916;20.07.1916;3;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;24.07.1916;24.07.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;30.07.1916;31.07.1916;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;06.08.1916;07.08.1916;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;13.08.1916;13.08.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;16.08.1916;16.08.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;19.08.1916;19.08.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;24.08.1916;24.08.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;26.08.1916;27.08.1916;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;06.09.1916;06.09.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;08.09.1916;08.09.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;10.09.1916;10.09.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;14.09.1916;15.09.1916;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;21.09.1916;21.09.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;24.09.1916;24.09.1916;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;31.05.1917;31.05.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;15.07.1917;15.07.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;17.07.1917;19.07.1917;3;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;29.07.1917;29.07.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;10.08.1917;10.08.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;12.08.1917;12.08.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;18.08.1917;18.08.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;20.08.1917;23.08.1917;4;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;25.08.1917;26.08.1917;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;29.08.1917;29.08.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;09.09.1917;09.09.1917;1;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;09.09.1924;10.09.1924;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;31.01.1933;01.02.1933;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;01.01.1936;31.12.1946;4018;;eor;                                                                                                                                                     
3126;Magdeburg;UPM;14.12.2013;15.12.2013;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;22.06.2017;23.06.2017;2;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;12.02.2021;16.02.2021;5;;eor;                                                                                                                                                        
3126;Magdeburg;UPM;26.10.2021;29.10.2021;4;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.09.1882;12.10.1882;42;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;01.11.1882;12.11.1882;12;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;20.11.1882;20.11.1882;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.12.1882;11.12.1882;11;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;20.12.1882;20.12.1882;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;23.12.1882;23.12.1882;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;31.12.1882;10.02.1883;42;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;15.02.1883;16.02.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;18.02.1883;20.02.1883;3;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;25.02.1883;25.02.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;27.02.1883;27.02.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.03.1883;20.04.1883;51;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;22.04.1883;27.04.1883;6;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.05.1883;20.05.1883;20;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;24.05.1883;26.05.1883;3;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.06.1883;10.06.1883;10;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;15.06.1883;15.06.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;17.06.1883;20.06.1883;4;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;25.06.1883;26.06.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;29.06.1883;03.08.1883;36;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;05.08.1883;06.08.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;09.08.1883;09.08.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;12.08.1883;12.08.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;14.08.1883;14.08.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;20.08.1883;20.08.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;22.08.1883;23.08.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;26.08.1883;26.08.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.09.1883;05.09.1883;5;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;07.09.1883;07.09.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;09.09.1883;10.09.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;14.09.1883;15.09.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;17.09.1883;20.09.1883;4;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;25.09.1883;26.09.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;28.09.1883;01.11.1883;35;;eor;                                                                                                                                                       
3126;Magdeburg;VPM;06.11.1883;06.11.1883;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;12.11.1883;13.11.1883;2;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;01.12.1883;31.03.1884;122;;eor;                                                                                                                                                      
3126;Magdeburg;VPM;05.04.1884;05.04.1884;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;07.04.1884;07.04.1884;1;;eor;                                                                                                                                                        
3126;Magdeburg;VPM;12.04.1884;13.04.1884;2;;eor;                                                                                                                                                        
